"qq","troopid"
"68137423","182813877"
"40505001","182813877"
"562537885","182813877"
"821105498","182813877"
"69877372","182813877"
"7357848","182813877"
"81368473","182813877"
"306700448","182813877"
"2807529940","182813877"
"1248120062","182813877"
"942619856","182813877"
"35928316","182813877"
"5748413","182813877"
"6403610","182813877"
"380083443","182813877"
"704981160","182813877"
"21950680","182813877"
"2694463932","182813877"
"501394623","182813877"
"38794347","182813877"
"1607300211","182813877"
"405757230","182813877"
"40030077","182813877"
"851996386","182813877"
"376721086","182813877"
"304655922","182813877"
"9793530","182813877"
"532260533","182813877"
"6990568","182813877"
"183847642","182813877"
"313335312","182813877"
"2278808882","182813877"
"772311493","182813877"
"1661860360","182813877"
"408972894","182813877"
"58428568","182813877"
"1654209359","182813877"
"79796735","182813877"
"116102500","182813877"
"1848919319","182813877"
"372110237","182813877"
"2538278946","182813877"
"919672318","182813877"
"51213456","182813877"
"2206395433","182813877"
"1316835379","182813877"
"99471563","182813877"
"1695736","182813877"
"32769486","182813877"
"278804926","182813877"
"384759315","182813877"
"419256211","182813877"
"2584416357","182813877"
"149559260","182813877"
"40860798","182813877"
"1275251256","182813877"
"2858762486","182813877"
"175258552","182813877"
"532403582","182813877"
"1774802413","182813877"
"9051851","182813877"
"810244313","182813877"
"819535060","182813877"
"412067346","182813877"
"1105031687","182813877"
"742752358","182813877"
"1054972725","182813877"
"69369227","182813877"
"1834249106","182813877"
"496188427","182813877"
"187039691","182813877"
"278596156","182813877"
"462591840","182813877"
"1399635671","182813877"
"772507465","182813877"
"1525527594","182813877"
"2834445245","182813877"
"10157381","182813877"
"343116351","182947442"
"379586337","182965203"
"65942397","182966807"
"340063874","183080749"
"182391655","183115044"
"408171366","183132778"
"3101262254","183240294"
"429431262","183240294"
"876879071","183240294"
"390757447","183240294"
"82329413","183240294"
"3177032","183240294"
"1057493808","183240294"
"303935377","183240294"
"2694463932","183240294"
"851996386","183240294"
"89159824","183240294"
"372110237","183240294"
"897331103","183240294"
"57454260","183240294"
"1466173797","183240294"
"419256211","183240294"
"18543434","183240294"
"406521573","183240294"
"347687676","183240294"
"1105031687","183240294"
"278596156","183240294"
"772507465","183240294"
"450994708","183272706"
"312618442","183272706"
"343116351","183272706"
"271692805","183272706"
"429431262","183272706"
"313718967","183272706"
"65173194","183272706"
"2632821892","183272706"
"332781668","183272706"
"29722463","183272706"
"1550015876","183272706"
"1197055082","183272706"
"343928205","183272706"
"594955706","183272706"
"994784853","183272706"
"1254968878","183272706"
"1926866209","183272706"
"462894803","183272706"
"1820181062","183272706"
"1443936661","183272706"
"821105498","183272706"
"1657303215","183272706"
"108787662","183272706"
"417989593","183272706"
"1452298438","183272706"
"2087890062","183272706"
"50741967","183272706"
"960606183","183272706"
"251315720","183272706"
"349756104","183272706"
"306700448","183272706"
"2807529940","183272706"
"1176313827","183272706"
"2074785523","183272706"
"2070711275","183272706"
"464833295","183272706"
"653479698","183272706"
"40287230","183272706"
"380083443","183272706"
"2694463932","183272706"
"714547514","183272706"
"273932190","183272706"
"1607300211","183272706"
"1047999256","183272706"
"348166767","183272706"
"1457861918","183272706"
"6990568","183272706"
"298002212","183272706"
"772311493","183272706"
"375266431","183272706"
"41117602","183272706"
"814118961","183272706"
"2538278946","183272706"
"2648136007","183272706"
"693946710","183272706"
"815578393","183272706"
"1730505605","183272706"
"13235811","183272706"
"2607989","183272706"
"164820785","183272706"
"278804926","183272706"
"149559260","183272706"
"515524038","183272706"
"308055998","183272706"
"569845842","183272706"
"853839178","183272706"
"148270559","183272706"
"8977126","183272706"
"492721382","183272706"
"39758165","183272706"
"2375357840","183272706"
"472314571","183272706"
"826260720","183272706"
"2867301660","183272706"
"84718501","183272706"
"357331298","183272706"
"273433714","183272706"
"1515605585","183272706"
"356239380","183272706"
"278596156","183272706"
"2907132858","183272706"
"462591840","183272706"
"1399635671","183272706"
"519739574","183272706"
"250781558","183272706"
"905748172","183272706"
"1656860598","183272706"
"173390091","183289365"
"3301002","183480237"
"1152654799","183517554"
"3168794558","1836219838"
"1279677620","183623738"
"398491223","183623738"
"1343903324","183635656"
"81424420","183635656"
"6966306","183691879"
"395160369","18374916"
"414634157","183767165"
"450994708","18380056"
"303769154","18380056"
"3160004034","18380056"
"1005189906","18380056"
"121724292","18380056"
"35720447","18380056"
"847627522","18380056"
"494912076","18380056"
"554468816","18380056"
"2371296097","18380056"
"2511570090","18380056"
"56389921","183959544"
"2225163144","184017981"
"235513075","184034993"
"261345724","184035775"
"8567000","184140546"
"3092058305","184187197"
"125296851","18420346"
"277760664","18427300"
"450994708","184322517"
"1456921478","184322517"
"429431262","184322517"
"978391133","184322517"
"2287699619","184322517"
"574880094","184322517"
"157329206","184322517"
"409426146","184322517"
"1550015876","184322517"
"1820181062","184322517"
"309145134","184322517"
"294759431","184322517"
"2243441763","184322517"
"2798364624","184322517"
"592480195","184322517"
"84322533","184322517"
"1433028145","184322517"
"380309154","184322517"
"2906862033","184322517"
"1171723136","184322517"
"2862185402","184322517"
"2928675451","184322517"
"522952132","184322517"
"2281984405","184322517"
"894969570","184322517"
"1625925630","184322517"
"233947003","184322517"
"348969313","184322517"
"499011205","184322517"
"2573459369","184322517"
"674111318","184322517"
"1799481510","184322517"
"82893457","184322517"
"37286660","184322517"
"3046278722","184322517"
"996336265","184322517"
"752392437","184322517"
"594955706","184342301"
"744230620","184355208"
"895506727","184423253"
"1019634711","184423253"
"3054767703","184490494"
"2978288306","184512735"
"184512735","184512735"
"543641266","18452077"
"2942072893","184530970"
"2088553426","184530970"
"344931534","184553838"
"491744172","184553838"
"1184271024","184553838"
"2409120013","184553838"
"1833090475","184553838"
"1486645038","184553838"
"2604176688","184553838"
"178029422","184553838"
"112336843","184553838"
"429431262","184553838"
"2637246460","184553838"
"582389967","184553838"
"1755995480","184553838"
"332781668","184553838"
"3114747","184553838"
"29997599","184553838"
"594955706","184553838"
"108647839","184553838"
"996921302","184553838"
"105469364","184553838"
"1318336842","184553838"
"40505001","184553838"
"943358268","184553838"
"417989593","184553838"
"2413963948","184553838"
"81368473","184553838"
"742322449","184553838"
"1005189906","184553838"
"316671740","184553838"
"2503735460","184553838"
"723899628","184553838"
"702245370","184553838"
"423736622","184553838"
"942619856","184553838"
"121724292","184553838"
"1269902683","184553838"
"2798364624","184553838"
"33243750","184553838"
"380083443","184553838"
"363513745","184553838"
"3070895002","184553838"
"529247486","184553838"
"35209963","184553838"
"121488238","184553838"
"517295290","184553838"
"1921956059","184553838"
"52602147","184553838"
"851996386","184553838"
"1481808655","184553838"
"9793530","184553838"
"362089002","184553838"
"549637403","184553838"
"522385724","184553838"
"1930318503","184553838"
"1226859516","184553838"
"736962770","184553838"
"2294038202","184553838"
"693946710","184553838"
"51213456","184553838"
"624065862","184553838"
"16931333","184553838"
"1316835379","184553838"
"543641266","184553838"
"1466173797","184553838"
"2557005602","184553838"
"419256211","184553838"
"149559260","184553838"
"3300692295","184553838"
"2858762486","184553838"
"380048561","184553838"
"18543434","184553838"
"644518987","184553838"
"406521573","184553838"
"2227452004","184553838"
"2805960626","184553838"
"450738146","184553838"
"1278604920","184553838"
"499011205","184553838"
"674111318","184553838"
"742752358","184553838"
"123018235","184553838"
"444523356","184553838"
"496188427","184553838"
"824407561","184553838"
"445260891","184553838"
"754041373","184553838"
"772507465","184553838"
"58084210","184553838"
"1525527594","184553838"
"450994708","184571663"
"1770204276","184571663"
"343116351","184571663"
"429431262","184571663"
"244101548","184571663"
"342314523","184571663"
"2247747580","184571663"
"191327989","184571663"
"1550015876","184571663"
"1010800695","184571663"
"1563404062","184571663"
"105469364","184571663"
"562537885","184571663"
"417989593","184571663"
"81368473","184571663"
"306700448","184571663"
"2798364624","184571663"
"349023769","184571663"
"35209963","184571663"
"121488238","184571663"
"501394623","184571663"
"38794347","184571663"
"1607300211","184571663"
"313335312","184571663"
"429113272","184571663"
"308940610","184571663"
"41620833","184571663"
"413590015","184571663"
"624065862","184571663"
"2928675451","184571663"
"163082","184571663"
"64901810","184571663"
"569845842","184571663"
"644518987","184571663"
"406521573","184571663"
"294106251","184571663"
"499011205","184571663"
"2573459369","184571663"
"50744966","184571663"
"2375357840","184571663"
"273433714","184571663"
"278596156","184571663"
"425385572","184571663"
"1399868583","184571663"
"475508668","184571663"
"905748172","184571663"
"187039691","184657609"
"1009543367","184733338"
"2977101266","184833440"
"61936810","18486652"
"450994708","184872833"
"574880094","184872833"
"2530298792","184872833"
"2891304329","184872833"
"1820181062","184872833"
"2070711275","184872833"
"312082020","184872833"
"714547514","184872833"
"3276914582","184872833"
"2906862033","184872833"
"522952132","184872833"
"77432013","184872833"
"233947003","184872833"
"996336265","184872833"
"2456725940","184907485"
"624940393","184910370"
"1580478403","184910370"
"2499010332","184910370"
"574880094","184910370"
"2739275986","184910370"
"207287237","184910370"
"14035413","184910370"
"1005189906","184910370"
"1944930603","184910370"
"2797103671","184910370"
"1926895446","184910370"
"936986873","184910370"
"1246858066","184910370"
"919672318","184910370"
"1776787526","184910370"
"43558660","184910370"
"459059597","184910370"
"3237216108","184910370"
"2371296097","184910370"
"2281984405","184910370"
"447258881","184910370"
"67772282","184910370"
"1020870011","184910370"
"286747753","184910370"
"37286660","184910370"
"611165051","184910370"
"996336265","184910370"
"752392437","184910370"
"173390091","185095353"
"610731954","185095353"
"490695810","185095353"
"2975552084","185095353"
"276567216","185095353"
"732543481","185103611"
"3177032","18511492"
"408248386","185281575"
"123932550","185281575"
"1974168925","185281575"
"","185281575"
"6966306","185281575"
"450994708","185417836"
"1308533313","185417836"
"1184271024","185417836"
"214558450","185417836"
"1619639293","185417836"
"1911965673","185417836"
"77949680","185417836"
"178029422","185417836"
"782718816","185417836"
"273466063","185417836"
"477761917","185417836"
"896207806","185417836"
"919086331","185417836"
"328718427","185417836"
"191924249","185417836"
"574880094","185417836"
"11099983","185417836"
"1010800695","185417836"
"516343578","185417836"
"2530298792","185417836"
"1346384635","185417836"
"1141050022","185417836"
"67789184","185417836"
"2891304329","185417836"
"3083410049","185417836"
"429392942","185417836"
"1820181062","185417836"
"2593067989","185417836"
"69877372","185417836"
"943358268","185417836"
"2898504464","185417836"
"108787662","185417836"
"241549675","185417836"
"1923086356","185417836"
"1369266958","185417836"
"1598182024","185417836"
"342517334","185417836"
"723899628","185417836"
"2456725940","185417836"
"942619856","185417836"
"429206869","185417836"
"121724292","185417836"
"35720447","185417836"
"787949665","185417836"
"2070711275","185417836"
"2798364624","185417836"
"2097639513","185417836"
"277166358","185417836"
"515715629","185417836"
"2897789184","185417836"
"3177032","185417836"
"2838278747","185417836"
"714547514","185417836"
"121488238","185417836"
"84866895","185417836"
"273932190","185417836"
"408208659","185417836"
"122732885","185417836"
"2353052669","185417836"
"2476410316","185417836"
"1926895446","185417836"
"1343903324","185417836"
"815703600","185417836"
"2253574026","185417836"
"89159824","185417836"
"1276470140","185417836"
"408972894","185417836"
"736142903","185417836"
"2350882134","185417836"
"3112848868","185417836"
"2508283764","185417836"
"506608138","185417836"
"2073432544","185417836"
"228511020","185417836"
"1833521129","185417836"
"919672318","185417836"
"1092796694","185417836"
"627619390","185417836"
"605503506","185417836"
"2280138968","185417836"
"2513268045","185417836"
"264514042","185417836"
"43558660","185417836"
"54436034","185417836"
"110423061","185417836"
"179803165","185417836"
"327545824","185417836"
"278804926","185417836"
"2281984405","185417836"
"651590646","185417836"
"515524038","185417836"
"380048561","185417836"
"2511570090","185417836"
"406521573","185417836"
"2660664216","185417836"
"4400694","185417836"
"810244313","185417836"
"819535060","185417836"
"2573459369","185417836"
"2375357840","185417836"
"314998294","185417836"
"296128760","185417836"
"82893457","185417836"
"1240783020","185417836"
"1903148857","185417836"
"37286660","185417836"
"827302928","185417836"
"187039691","185417836"
"1246101166","185417836"
"1871534809","185417836"
"49169291","185496185"
"1279677620","185509928"
"77949680","185509928"
"896207806","185509928"
"2499978394","185509928"
"14035413","185509928"
"249744437","185509928"
"8567000","185509928"
"1485473735","185509928"
"1776787526","185509928"
"380048561","185509928"
"271692805","185516170"
"2247747580","185516170"
"414634157","185516170"
"1563404062","185516170"
"40505001","185516170"
"710161247","185516170"
"2694463932","185516170"
"121488238","185516170"
"772311493","185516170"
"2339518706","185516170"
"815989976","185516170"
"853839178","185516170"
"2197849201","185516170"
"9051851","185516170"
"1263225818","185516170"
"250745151","185798394"
"624940393","185834869"
"1487920939","185834869"
"465349856","185834869"
"815391115","185834869"
"370698329","185834869"
"1911965673","185834869"
"343116351","185834869"
"3186332804","185834869"
"919086331","185834869"
"158581312","185834869"
"2287699619","185834869"
"295539316","185834869"
"2071574562","185834869"
"155355926","185834869"
"429392942","185834869"
"475666574","185834869"
"664439723","185834869"
"327514247","185834869"
"1911308621","185834869"
"23029924","185834869"
"1248120062","185834869"
"1647908901","185834869"
"2456725940","185834869"
"429206869","185834869"
"280851830","185834869"
"250745151","185834869"
"2482566168","185834869"
"2622540793","185834869"
"2737321720","185834869"
"236573920","185834869"
"583031524","185834869"
"416406963","185834869"
"2696633925","185834869"
"2982077681","185834869"
"17666266","185834869"
"513498950","185834869"
"2371296097","185834869"
"236607595","185834869"
"122694338","185834869"
"542172860","185834869"
"782187056","185834869"
"28783635","185834869"
"2700192346","185834869"
"3588332","185834869"
"2085982994","185834869"
"8977126","185834869"
"9753874","185834869"
"4400694","185834869"
"597463442","185834869"
"2209187361","185834869"
"462591840","185834869"
"2359626563","185834869"
"506376405","185871353"
"405734236","18587260"
"2906862033","185983029"
"305385187","186189870"
"1925688860","186189870"
"1411524212","186189870"
"1003967563","186189870"
"236607595","186189870"
"2818825446","186189870"
"1050190757","186189870"
"356239380","186189870"
"3092058305","186189870"
"522539575","186189870"
"","186457456"
"6966306","186457456"
"316741743","186457456"
"13728193299","186498377"
"464833295","186498377"
"522952132","186498377"
"6966306","186572119"
"24828664","186595738"
"7378710","186780375"
"371091137","186822140"
"429431262","186822140"
"752565002","186822140"
"1015757088","186822140"
"11099983","186822140"
"54538777","186822140"
"1257305739","186822140"
"767945355","186822140"
"782432767","186822140"
"455827332","186822140"
"1049575798","186822140"
"305385187","186822140"
"2024053415","186822140"
"344164250","186822140"
"196656970","186822140"
"107704472","186822140"
"972486505","186822140"
"294759431","186822140"
"2798364624","186822140"
"852200969","186822140"
"104794153","186822140"
"2207230340","186822140"
"2906862033","186822140"
"42332578","186822140"
"244621639","186822140"
"19041689","186822140"
"49257953","186822140"
"1169500180","186822140"
"19776497","186822140"
"2975552084","186822140"
"271144696","186822140"
"280959096","186822140"
"3247717780","186822140"
"1047100869","186822140"
"1050190757","186822140"
"3092058305","186822140"
"522539575","186822140"
"280101774","186822140"
"344931534","186913853"
"3048115283","186913853"
"1926866209","186913853"
"820301472","186913853"
"8567000","186913853"
"405734236","186913853"
"","186913853"
"","186913853"
"1043373325","186913853"
"244621639","186913853"
"506376405","186913853"
"601185921","186913853"
"695737167","186913853"
"278596156","186913853"
"1399635671","186913853"
"326283901","186933854"
"1057493808","187031256"
"148270559","187031256"
"693080496","187103158"
"349312644","187285001"
"59386414","1872967040"
"2906862033","187347471"
"2631090252","187423390"
"87220745","187423390"
"343116351","187423390"
"250228854","187423390"
"429431262","187423390"
"752565002","187423390"
"1755995480","187423390"
"1933663530","187423390"
"46318139","187423390"
"409426146","187423390"
"396443096","187423390"
"1443936661","187423390"
"767245572","187423390"
"710161247","187423390"
"35209963","187423390"
"1921956059","187423390"
"2538278946","187423390"
"2412431334","187423390"
"99471563","187423390"
"6416212","187423390"
"2584416357","187423390"
"380914068","187423390"
"418346471","187423390"
"278596156","187423390"
"905748172","187423390"
"35720447","187427065"
"476392996","1875410873"
"1875410873","1875410873"
"3168794558","1875410873"
"56389921","187564702"
"305385187","187570013"
"187039691","187599651"
"235513075","187603342"
"6966306","187632883"
"1261143099","187668390"
"771959459","187702172"
"1005010651","187704686"
"6497259","187704686"
"574880094","187732936"
"408208659","187732936"
"2933813402","187732936"
"982629381","187732936"
"429431262","187821085"
"1330212663","187821085"
"450353590","187821085"
"281106109","187821085"
"1550015876","187821085"
"815673343","187821085"
"16631077","187821085"
"394068917","187821085"
"455827332","187821085"
"460573039","187821085"
"3233955788","187821085"
"2109762269","187821085"
"767245572","187821085"
"3196669202","187821085"
"108787662","187821085"
"283494709","187821085"
"653200920","187821085"
"1943883983","187821085"
"1176313827","187821085"
"17280821","187821085"
"84158343","187821085"
"27203222","187821085"
"532114701","187821085"
"56389921","187821085"
"1223067171","187821085"
"2964158660","187821085"
"3276914582","187821085"
"2476410316","187821085"
"815703600","187821085"
"1930318503","187821085"
"189992301","187821085"
"413590015","187821085"
"286547397","187821085"
"2412431334","187821085"
"280354714","187821085"
"790593946","187821085"
"2405395107","187821085"
"1749722162","187821085"
"273518673","187821085"
"819092120","187821085"
"3230513730","187821085"
"40860798","187821085"
"761650949","187821085"
"33115696","187821085"
"372178368","187821085"
"280959096","187821085"
"2393820250","187821085"
"187039691","187821085"
"3169814823","187821085"
"278596156","187821085"
"1399868583","187821085"
"772507465","187821085"
"32016752","187821085"
"250781558","187821085"
"771959459","187834087"
"476392996","1878700487"
"3169814823","1878700487"
"","187912263"
"6497259","187912263"
"8567000","1879728933"
"1879728933","1879728933"
"13993184903","187988726"
"873062303","187988726"
"2894931747","187988726"
"1109554330","187988726"
"2035247169","187988726"
"1240974724","187988726"
"418128889","187988726"
"810244313","187988726"
"863278564","187988726"
"87545303","188033424"
"86128308","188033424"
"3272345414","188033424"
"1308533313","188050769"
"2262783298","188050769"
"481431881","188050769"
"752392437","188050769"
"949445224","188088513"
"3223562095","188088513"
"1050190757","188108960"
"574880094","188166159"
"3160004034","188166159"
"2569735981","188166159"
"2097639513","188166159"
"204980268","188166159"
"996336265","188166159"
"1171723136","188255406"
"3284836429","188370637"
"3144217133","188370637"
"1670511194","188370637"
"184512735","188370637"
"835204829","188371461"
"1009543367","188391428"
"2798364624","18843146"
"2409120013","188563226"
"1467278912","188563226"
"77949680","188563226"
"879417567","188563226"
"273466063","188563226"
"1773457168","188563226"
"765977100","188563226"
"435998205","188563226"
"799640840","188563226"
"896207806","188563226"
"574880094","188563226"
"2438120686","188563226"
"3160004034","188563226"
"2569735981","188563226"
"767376134","188563226"
"594955706","188563226"
"1141050022","188563226"
"891095873","188563226"
"2856555781","188563226"
"5259479","188563226"
"2044431326","188563226"
"767245572","188563226"
"312801822","188563226"
"82329413","188563226"
"429206869","188563226"
"2907008812","188563226"
"399307740","188563226"
"2097639513","188563226"
"592480195","188563226"
"2837296817","188563226"
"2797103671","188563226"
"1103680917","188563226"
"1156335621","188563226"
"2476410316","188563226"
"1926895446","188563226"
"362089002","188563226"
"1343903324","188563226"
"1272377834","188563226"
"2134731847","188563226"
"416406963","188563226"
"385413975","188563226"
"2696633925","188563226"
"1776787526","188563226"
"632659333","188563226"
"2816787725","188563226"
"110423061","188563226"
"3126876965","188563226"
"2642034846","188563226"
"696577","188563226"
"810212437","188563226"
"5599790","188563226"
"623609800","188563226"
"997662048","188563226"
"281009553","188563226"
"2059368632","188563226"
"604914747","188563226"
"2274240538","188563226"
"1228730835","188563226"
"1903148857","188563226"
"1774565358","188563226"
"827302928","188563226"
"2916318002","188563226"
"416467304","188563226"
"2878877617","188563226"
"2874665183","188563226"
"996336265","188563226"
"405182586","188563226"
"1515065552","188563226"
"416270671","18876061"
"723810337","188788093"
"594955706","188935846"
"919672318","18901567"
"6966306","189170757"
"9793530","189190887"
"395160369","18928782"
"575846915","189379901"
"191924249","189550364"
"2208060442","189550364"
"1443936661","189550364"
"2938621207","189550364"
"408972894","189550364"
"125344593","189550364"
"419256211","189550364"
"449293717","189550364"
"2980010236","189550364"
"32016752","189550364"
"390757447","18967612"
"8567000","18972372"
"1362594634","189761114"
"674686223","189882466"
"2637246460","189991045"
"752565002","189991045"
"345688569","189991045"
"343928205","189991045"
"1254968878","189991045"
"1049575798","189991045"
"34948497","189991045"
"136986924","189991045"
"1270189030","189991045"
"464940226","189991045"
"2483735834","189991045"
"42727312","189991045"
"8060750","189991045"
"805893318","189991045"
"1457861918","189991045"
"124229418","189991045"
"64901810","189991045"
"2035247169","189991045"
"15426920","189991045"
"418128889","189991045"
"395658441","189991045"
"244128336","189991045"
"244704673","189991045"
"3226793540","190094187"
"1141050022","190143473"
"1924599413","190143473"
"592480195","190143473"
"2628783778","190143473"
"3136868562","190163694"
"1141050022","190163694"
"1003575985","190163694"
"2097639513","190163694"
"46721156","190163694"
"1776787526","190163694"
"2933813402","190163694"
"43558660","190163694"
"2371296097","190163694"
"2658761663","190163694"
"1911965673","190171330"
"405734236","190171330"
"408171366","190172815"
"250745151","19021281"
"1308533313","190242602"
"2718735545","190242602"
"173390091","190242602"
"2823863482","190242602"
"250228854","190242602"
"928206461","190242602"
"429431262","190242602"
"385239461","190242602"
"397806552","190242602"
"86884831","190242602"
"3086417933","190242602"
"574880094","190242602"
"122354883","190242602"
"29722463","190242602"
"43172954","190242602"
"2053764279","190242602"
"3160004034","190242602"
"18451265","190242602"
"1010800695","190242602"
"2569735981","190242602"
"609463872","190242602"
"2387314955","190242602"
"329720459","190242602"
"2795630473","190242602"
"1820181062","190242602"
"33143702","190242602"
"113318335","190242602"
"309643844","190242602"
"764370946","190242602"
"1722549671","190242602"
"1176203188","190242602"
"2092439161","190242602"
"1926831466","190242602"
"235146565","190242602"
"306700448","190242602"
"1943883983","190242602"
"1369266958","190242602"
"742322449","190242602"
"1176313827","190242602"
"2262783298","190242602"
"316671740","190242602"
"2282293100","190242602"
"1159339078","190242602"
"346317668","190242602"
"243035546","190242602"
"429206869","190242602"
"3223859369","190242602"
"381296303","190242602"
"9184467","190242602"
"2097639513","190242602"
"541373098","190242602"
"2363316648","190242602"
"2738813893","190242602"
"592480195","190242602"
"564063385","190242602"
"2797103671","190242602"
"35209963","190242602"
"2772477975","190242602"
"714547514","190242602"
"1903820178","190242602"
"956335585","190242602"
"461932138","190242602"
"2207230340","190242602"
"289683686","190242602"
"405757230","190242602"
"3223562095","190242602"
"376721086","190242602"
"380309154","190242602"
"1457861918","190242602"
"254652947","190242602"
"815703600","190242602"
"35485166","190242602"
"735758842","190242602"
"772066568","190242602"
"3071904038","190242602"
"1171723136","190242602"
"51017823","190242602"
"864721629","190242602"
"41620833","190242602"
"2743181522","190242602"
"3301254960","190242602"
"413590015","190242602"
"19052770","190242602"
"28609558","190242602"
"3216342279","190242602"
"330693563","190242602"
"519689466","190242602"
"644834982","190242602"
"2115792776","190242602"
"123237692","190242602"
"1749722162","190242602"
"459059597","190242602"
"3294349766","190242602"
"377315615","190242602"
"935325652","190242602"
"601185921","190242602"
"1634881486","190242602"
"3028543156","190242602"
"233947003","190242602"
"417751908","190242602"
"569845842","190242602"
"395160369","190242602"
"18543434","190242602"
"947217598","190242602"
"1019634711","190242602"
"3248035722","190242602"
"2801324539","190242602"
"1362594634","190242602"
"8977126","190242602"
"591953739","190242602"
"2630370067","190242602"
"4400694","190242602"
"810244313","190242602"
"1919334264","190242602"
"756138825","190242602"
"2274240538","190242602"
"49169291","190242602"
"1228730835","190242602"
"37625604","190242602"
"193055868","190242602"
"531133628","190242602"
"296128760","190242602"
"2867301660","190242602"
"806500847","190242602"
"1903148857","190242602"
"1991108352","190242602"
"1820253271","190242602"
"397190384","190242602"
"355553227","190242602"
"344531506","190242602"
"1487097119","190242602"
"4422607","190242602"
"1347317352","190242602"
"1776047369","190242602"
"996336265","190242602"
"752392437","190242602"
"8567000","190329273"
"767945355","190334793"
"1050190757","190398609"
"717055443","190421248"
"732543481","190485960"
"3187778449","190510687"
"530292241","190510687"
"840480907","190659867"
"6497259","190702717"
"121724292","190799700"
"380083443","19087341"
"270416549","190893895"
"1184271024","190893895"
"87220745","190893895"
"810733400","190893895"
"429431262","190893895"
"414634157","190893895"
"396443096","190893895"
"1257305739","190893895"
"1197055082","190893895"
"343928205","190893895"
"455827332","190893895"
"3251077590","190893895"
"332376112","190893895"
"1527838293","190893895"
"3233955788","190893895"
"582945797","190893895"
"417989593","190893895"
"136986924","190893895"
"190796328","190893895"
"1411524212","190893895"
"1974168925","190893895"
"3255866366","190893895"
"569995424","190893895"
"54304548","190893895"
"35209963","190893895"
"125939697","190893895"
"3242321938","190893895"
"273932190","190893895"
"","190893895"
"3259850334","190893895"
"244621639","190893895"
"286547397","190893895"
"82611113","190893895"
"656739514","190893895"
"356972889","190893895"
"278804926","190893895"
"775013644","190893895"
"2935641658","190893895"
"493071519","190893895"
"421954829","190893895"
"420081941","190893895"
"22056974","190893895"
"1248328270","190893895"
"3314379619","190893895"
"2660664216","190893895"
"1330450077","190893895"
"418128889","190893895"
"276567216","190893895"
"2197203897","190893895"
"568475953","190893895"
"3247717780","190893895"
"244128336","190893895"
"975200667","190893895"
"1723775119","190893895"
"1431033809","190893895"
"1050190757","190893895"
"3092058305","190893895"
"187039691","190893895"
"37210241","190893895"
"32016752","190893895"
"362462918","190893895"
"583804464","190905483"
"76461212","190960514"
"673725465","190967052"
"236607595","191019763"
"191327989","191327989"
"1695736","191327989"
"121884253","191329186"
"2631090252","191520595"
"577069255","191520595"
"112336843","191520595"
"582389967","191520595"
"1760845284","191520595"
"46318139","191520595"
"120846674","191520595"
"2977101266","191520595"
"423736622","191520595"
"54705710","191520595"
"249744437","191520595"
"380083443","191520595"
"2694463932","191520595"
"38794347","191520595"
"772311493","191520595"
"79796735","191520595"
"1848919319","191520595"
"51213456","191520595"
"2206395433","191520595"
"522952132","191520595"
"32769486","191520595"
"1240974724","191520595"
"673107275","191520595"
"363559526","191520595"
"2975552084","191520595"
"603535879","191520595"
"2867301660","191520595"
"69369227","191520595"
"806500847","191520595"
"273433714","191520595"
"355553227","191520595"
"3169814823","191520595"
"754041373","191520595"
"772507465","191520595"
"32016752","191520595"
"58084210","191520595"
"905748172","191520595"
"24828664","191794103"
"10727975","1917989551"
"372862404","191809277"
"3114747","191816058"
"670653122","19197731"
"","192070129"
"491744172","192070129"
"173390091","192070129"
"752565002","192070129"
"963190109","192070129"
"409426146","192070129"
"2469783516","192070129"
"120846674","192070129"
"423024226","192070129"
"69770636","192070129"
"724464494","192070129"
"94028772","192070129"
"273325661","192070129"
"136986924","192070129"
"349756104","192070129"
"27203222","192070129"
"464833295","192070129"
"1006399131","192070129"
"490831766","192070129"
"2541204180","192070129"
"125939697","192070129"
"1944495267","192070129"
"3135647917","192070129"
"1628148270","192070129"
"2538278946","192070129"
"77548416","192070129"
"445686251","192070129"
"522952132","192070129"
"654355928","192070129"
"815989976","192070129"
"845964610","192070129"
"601185921","192070129"
"85569214","192070129"
"2858762486","192070129"
"420081941","192070129"
"532403582","192070129"
"448478263","192070129"
"418128889","192070129"
"810244313","192070129"
"819535060","192070129"
"39758165","192070129"
"276567216","192070129"
"271013611","192070129"
"568475953","192070129"
"395658441","192070129"
"2966935287","192070129"
"123018235","192070129"
"826260720","192070129"
"806500847","192070129"
"273433714","192070129"
"355553227","192070129"
"3092058305","192070129"
"278596156","192070129"
"519739574","192070129"
"362462918","192070129"
"1656860598","192070129"
"1920797662","1920797662"
"3168794558","1920797662"
"50744966","19227164"
"575755228","192332066"
"1762348527","19237130"
"236607595","19237130"
"136790964","192598251"
"857499238","192598251"
"6966306","192628532"
"3266067049","19266435"
"1649554368","192874243"
"574880094","192874243"
"2499978394","192874243"
"574164246","192874243"
"14035413","192874243"
"12398551","192874243"
"1433028145","192874243"
"1926895446","192874243"
"1343903324","192874243"
"1171723136","192874243"
"2073432544","192874243"
"1971404878","192874243"
"385413975","192874243"
"2711262698","192874243"
"459059597","192874243"
"2281984405","192874243"
"910029781","192874243"
"2392412954","192874243"
"2951015510","192874243"
"1020870011","192874243"
"3046278722","192874243"
"2874665183","192874243"
"996336265","192874243"
"752392437","192874243"
"1308533313","192890196"
"1503744187","192890196"
